Seq,Stamp,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,C1_Roll,C2_Pitch,C3_Throttle
21460,17:55.7,201158824,-32.36,16.74,97.8,-17.16,22.5556742,88.3083073,1540,1763,1819
21495,17:55.7,201196667,-31,17.7,94.92,-17.16,22.5556742,88.3083073,1539,1762,1819
21529,17:55.8,201236681,-31.37,16.58,93.67,-17.16,22.5556742,88.3083073,1532,1747,1819
21569,17:55.8,201277426,-33.81,16.92,92.37,-17.16,22.5556742,88.3083073,1516,1708,1819
21603,17:55.9,201318428,-36.42,17.4,91.38,-16.96,22.5556729,88.308319,1514,1684,1819
21642,17:55.9,201358694,-37.89,15.92,91.7,-16.96,22.5556729,88.308319,1516,1653,1819
21677,17:55.9,201396460,-36.48,13.15,92.12,-16.96,22.5556729,88.308319,1508,1618,1819
21713,17:56.0,201436500,-34,12.09,90.17,-16.96,22.5556729,88.308319,1508,1604,1819
21753,17:56.0,201477895,-31.14,12.29,87.58,-16.96,22.5556729,88.308319,1510,1596,1819
21788,17:56.1,201517852,-30.52,10.97,86.05,-16.43,22.5556741,88.3083302,1510,1570,1819
21829,17:56.1,201559072,-32.02,9.44,85,-16.43,22.5556741,88.3083302,1507,1568,1819
21864,17:56.1,201596442,-34.26,7.82,84.49,-16.43,22.5556741,88.3083302,1516,1561,1819
21898,17:56.2,201636786,-35.8,4.61,85.24,-16.43,22.5556741,88.3083302,1516,1556,1819
21938,17:56.2,201678795,-35.22,0.6,86.18,-16.43,22.5556741,88.3083302,1516,1556,1819
21972,17:56.3,201718046,-32.31,-1.84,84.91,-15.92,22.5556796,88.3083437,1516,1556,1819
22011,17:56.3,201759249,-29.06,-1.17,82.45,-15.92,22.5556796,88.3083437,1520,1586,1819
22046,17:56.3,201796959,-27.73,-1.1,80.33,-15.92,22.5556796,88.3083437,1538,1593,1819
22080,17:56.4,201836888,-28.76,-1.53,78.7,-15.92,22.5556796,88.3083437,1538,1608,1819
22120,17:56.4,201878260,-31.33,-1.73,77.39,-15.92,22.5556796,88.3083437,1545,1621,1819
22154,17:56.5,201917627,-33.24,-3.29,77.21,-15.98,22.5556838,88.3083573,1549,1637,1819
22195,17:56.5,201958921,-33.41,-5.88,77.53,-15.98,22.5556838,88.3083573,1552,1671,1819
22231,17:56.5,201996538,-30.7,-7.26,75.99,-15.98,22.5556838,88.3083573,1554,1688,1819
22265,17:56.6,202036316,-26.9,-5.18,73.01,-15.98,22.5556838,88.3083573,1555,1726,1819
22305,17:56.6,202078475,-25.25,-3.61,70.53,-15.98,22.5556838,88.3083573,1570,1760,1819
22341,17:56.7,202117504,-26.25,-2.19,68.36,-15.85,22.5556874,88.3083686,1577,1770,1819
22380,17:56.7,202158789,-28.67,0.22,66.06,-15.85,22.5556874,88.3083686,1576,1790,1819
22415,17:56.7,202196620,-30.78,1.48,64.59,-15.85,22.5556874,88.3083686,1580,1798,1819
22448,17:56.8,202236690,-31.02,1.2,63.59,-15.85,22.5556874,88.3083686,1580,1795,1819
22489,17:56.8,202278060,-28.74,1.17,61.46,-15.85,22.5556874,88.3083686,1578,1806,1819
22523,17:56.9,202317793,-25.18,3.79,58.02,-15.57,22.5556947,88.3083775,1577,1795,1819
22562,17:56.9,202358871,-23.37,4.66,55.71,-15.57,22.5556947,88.3083775,1574,1794,1819
22597,17:56.9,202396076,-24.39,4.6,54.28,-15.57,22.5556947,88.3083775,1573,1782,1819
22631,17:57.0,202436777,-26.76,6.44,52.7,-15.57,22.5556947,88.3083775,1565,1773,1819
22673,17:57.0,202477819,-29.06,7.68,51.63,-14.52,22.5557043,88.3083823,1562,1773,1819
22708,17:57.1,202516974,-29.75,7.19,51.14,-14.52,22.5557043,88.3083823,1562,1770,1819
22748,17:57.1,202559270,-27.68,6.27,49.92,-14.52,22.5557043,88.3083823,1561,1750,1819
22784,17:57.1,202596452,-24.48,7.99,47.13,-14.52,22.5557043,88.3083823,1552,1741,1819
22817,17:57.2,202636462,-22.69,8.85,44.8,-14.52,22.5557043,88.3083823,1543,1724,1819
22858,17:57.2,202678719,-23.07,7.82,43.5,-14.52,22.5557043,88.3083823,1536,1706,1819
22892,17:57.3,202718453,-25.37,8.27,42.25,-13.9,22.5557125,88.3083874,1533,1696,1819
22931,17:57.3,202759229,-27.52,8.53,41.44,-13.9,22.5557125,88.3083874,1533,1686,1819
22966,17:57.3,202796945,-28.76,6.86,41.47,-13.9,22.5557125,88.3083874,1533,1671,1819
22999,17:57.4,202836977,-27.25,4.37,41.15,-13.9,22.5557125,88.3083874,1532,1669,1819
23040,17:57.4,202878571,-24.94,4.45,38.98,-13.69,22.5557212,88.3083941,1530,1669,1819
23074,17:57.5,202916795,-22.4,5.48,36.47,-13.69,22.5557212,88.3083941,1518,1652,1819
23113,17:57.5,202958914,-22.16,5,34.78,-13.69,22.5557212,88.3083941,1518,1642,1819
23151,17:57.5,202996231,-23.88,4.77,33.41,-13.69,22.5557212,88.3083941,1516,1638,1819
23184,17:57.6,203036627,-25.82,4.53,32.45,-13.69,22.5557212,88.3083941,1516,1637,1819
23225,17:57.6,203077476,-27.33,2.48,32.38,-13.69,22.5557212,88.3083941,1516,1636,1819
23261,17:57.7,203117735,-26.55,-0.45,32.25,-12.65,22.5557323,88.3083976,1521,1637,1819
23300,17:57.7,203158858,-24.04,-1.41,30.27,-12.65,22.5557323,88.3083976,1521,1640,1819
23335,17:57.7,203196489,-21.11,0.01,27.65,-12.65,22.5557323,88.3083976,1523,1643,1819
23368,17:57.8,203236420,-20.42,0.27,25.66,-12.65,22.5557323,88.3083976,1523,1642,1819
23409,17:57.8,203277850,-21.85,0.41,24.06,-12.65,22.5557323,88.3083976,1524,1642,1819
23443,17:57.9,203318448,-24,0.81,22.72,-12.65,22.555742,88.3084028,1523,1642,1819
23482,17:57.9,203358964,-25.65,-0.48,22.25,-12.65,22.555742,88.3084028,1523,1642,1819
23516,17:57.9,203396631,-25.57,-2.95,21.97,-12.65,22.555742,88.3084028,1527,1643,1819
23550,17:58.0,203436622,-23.36,-4.02,20.11,-12.65,22.555742,88.3084028,1529,1646,1819
23591,17:58.0,203477611,-20.52,-2.07,17.29,-12.65,22.555742,88.3084028,1532,1649,1822
23628,17:58.1,203517704,-19.85,-1.13,15.08,-13.79,22.5557522,88.3084104,1533,1650,1829
23668,17:58.1,203558965,-21.07,-0.7,13.39,-13.79,22.5557522,88.3084104,1527,1652,1830
23702,17:58.1,203596236,-23.16,0.34,11.85,-13.79,22.5557522,88.3084104,1516,1660,1833
23737,17:58.2,203636640,-24.88,-0.04,11.14,-13.79,22.5557522,88.3084104,1511,1662,1835
23778,17:58.2,203677820,-25,-1.94,10.76,-13.79,22.5557522,88.3084104,1507,1665,1835
23812,17:58.3,203718048,-22.99,-3.05,9.12,-14.39,22.5557632,88.3084155,1505,1666,1836
23851,17:58.3,203759341,-20.41,-0.92,6.3,-14.39,22.5557632,88.3084155,1504,1671,1836
23885,17:58.3,203797073,-19.7,0.35,4,-14.39,22.5557632,88.3084155,1502,1681,1836
23919,17:58.4,203836824,-20.84,0.87,2.36,-14.39,22.5557632,88.3084155,1502,1693,1836
23960,17:58.4,203878267,-22.91,2.47,0.89,-14.39,22.5557632,88.3084155,1502,1694,1836
23994,17:58.5,203917684,-24.55,3.02,0.02,-14.84,22.5557742,88.3084185,1502,1697,1838
24033,17:58.5,203958905,-24.83,1.82,359.62,-14.84,22.5557742,88.3084185,1502,1699,1839
24067,17:58.5,203996568,-22.98,0.8,358.41,-14.84,22.5557742,88.3084185,1504,1699,1839
24104,17:58.6,204036692,-20.69,2.74,355.78,-14.84,22.5557742,88.3084185,1504,1702,1841
24145,17:58.6,204078075,-19.75,4.29,353.48,-14.84,22.5557742,88.3084185,1504,1704,1841
24179,17:58.7,204117310,-20.69,4.59,351.95,-14.97,22.5557853,88.3084195,1504,1709,1842
24220,17:58.7,204158912,-22.9,5.97,350.62,-14.97,22.5557853,88.3084195,1504,1710,1844
24254,17:58.7,204196018,-24.75,6.71,349.81,-14.97,22.5557853,88.3084195,1505,1710,1844
24288,17:58.8,204236667,-25.56,5.66,349.6,-14.97,22.5557853,88.3084195,1505,1710,1844
24331,17:58.8,204277753,-24.01,4.14,348.89,-14.97,22.5557853,88.3084195,1505,1713,1844
24365,17:58.9,204318008,-21.57,5.42,346.49,-15.74,22.5557957,88.3084183,1505,1715,1844
24404,17:58.9,204358896,-20.2,6.94,344.11,-15.74,22.5557957,88.3084183,1505,1715,1844
24438,17:58.9,204396516,-20.55,7.05,342.53,-15.74,22.5557957,88.3084183,1504,1713,1844
24472,17:59.0,204436299,-22.48,8.02,341.22,-15.74,22.5557957,88.3084183,1504,1710,1844
24513,17:59.0,204477625,-24.43,8.89,340.3,-15.74,22.5557957,88.3084183,1504,1708,1842
24547,17:59.1,204517794,-25.78,7.97,340.11,-16.07,22.5558061,88.3084148,1504,1708,1842
24589,17:59.1,204559017,-24.81,6.08,339.77,-16.07,22.5558061,88.3084148,1504,1708,1842
24624,17:59.1,204596614,-22.34,6.23,337.65,-16.07,22.5558061,88.3084148,1504,1710,1842
24659,17:59.2,204636685,-19.46,7.99,335.18,-16.07,22.5558061,88.3084148,1502,1712,1842
24700,17:59.2,204678077,-19.1,8.03,333.49,-16.07,22.5558061,88.3084148,1502,1710,1842
24734,17:59.3,204718018,-20.75,8.37,332.17,-15.71,22.5558168,88.3084123,1501,1702,1841
24772,17:59.3,204759149,-22.73,9.21,331.05,-15.71,22.5558168,88.3084123,1500,1699,1841
24807,17:59.3,204796787,-24.57,8.4,330.75,-15.71,22.5558168,88.3084123,1500,1699,1841
24841,17:59.4,204836966,-24.2,6.27,330.56,-15.71,22.5558168,88.3084123,1500,1699,1841
24882,17:59.4,204877826,-21.94,5.36,328.73,-15.71,22.5558168,88.3084123,1500,1702,1841
24916,17:59.5,204917730,-18.67,7.11,326.19,-15.59,22.5558246,88.3084077,1500,1703,1839
24955,17:59.5,204958902,-17.67,7.27,324.4,-15.59,22.5558246,88.3084077,1500,1702,1839
24989,17:59.5,204996453,-18.87,7.16,323.1,-15.59,22.5558246,88.3084077,1500,1702,1836
25024,17:59.6,205036859,-21.09,7.84,321.94,-15.59,22.5558246,88.3084077,1500,1706,1835
25067,17:59.6,205078462,-23.01,7.21,321.58,-15.9,22.5558284,88.3084028,1500,1706,1835
25101,17:59.7,205117026,-23.24,5.21,321.5,-15.9,22.5558284,88.3084028,1500,1706,1835
25141,17:59.7,205158978,-20.91,3.81,320.08,-15.9,22.5558284,88.3084028,1500,1704,1835
25176,17:59.7,205196433,-17.67,5.47,317.59,-15.9,22.5558284,88.3084028,1500,1700,1835
25210,17:59.8,205236690,-16.18,6.03,315.59,-15.9,22.5558284,88.3084028,1501,1696,1835
25251,17:59.8,205278015,-16.98,5.74,314.2,-15.9,22.5558284,88.3084028,1501,1693,1835
25285,17:59.9,205317808,-19.51,6.51,312.97,-15.83,22.5558337,88.3083964,1500,1694,1835
25323,17:59.9,205358917,-21.42,6.34,312.38,-15.83,22.5558337,88.3083964,1500,1696,1835
25358,17:59.9,205396052,-21.91,4.58,312.13,-15.83,22.5558337,88.3083964,1500,1696,1835
25392,18:00.0,205436630,-19.68,2.88,310.95,-15.83,22.5558337,88.3083964,1500,1697,1835
25433,18:00.0,205478037,-16.73,4.29,308.51,-15.83,22.5558337,88.3083964,1500,1699,1836
25467,18:00.1,205517833,-15.21,5.13,306.44,-15.75,22.5558402,88.3083891,1500,1697,1835
25508,18:00.1,205559022,-15.77,4.73,305.06,-15.75,22.5558402,88.3083891,1500,1699,1835
25545,18:00.1,205596668,-18.09,5.58,303.9,-15.75,22.5558402,88.3083891,1501,1700,1836
25579,18:00.2,205636680,-19.99,5.92,303.23,-15.75,22.5558402,88.3083891,1500,1700,1835
25620,18:00.2,205677904,-20.82,4.61,302.97,-15.75,22.5558402,88.3083891,1500,1702,1836
25655,18:00.3,205718630,-19.18,2.95,302.11,-15.26,22.5558462,88.3083808,1500,1708,1836
25695,18:00.3,205758952,-16.45,4.04,299.79,-15.26,22.5558462,88.3083808,1500,1706,1836
25730,18:00.3,205796867,-14.55,5.24,297.66,-15.26,22.5558462,88.3083808,1500,1706,1836
25764,18:00.4,205837012,-14.71,4.77,296.23,-15.26,22.5558462,88.3083808,1500,1708,1836
25805,18:00.4,205877968,-16.59,5.42,295.17,-15.26,22.5558462,88.3083808,1500,1719,1836
25839,18:00.5,205917496,-18.44,6.27,294.44,-14.78,22.5558514,88.3083716,1500,1720,1836
25877,18:00.5,205958980,-19.9,5.52,294.25,-14.78,22.5558514,88.3083716,1500,1719,1835
25912,18:00.5,205996015,-18.88,4,293.74,-14.78,22.5558514,88.3083716,1500,1716,1835
25946,18:00.6,206036781,-16.34,4.52,291.59,-14.78,22.5558514,88.3083716,1500,1713,1835
25988,18:00.6,206077558,-13.56,6.26,289.46,-14.78,22.5558514,88.3083716,1500,1715,1835
26023,18:00.7,206117741,-13.11,5.79,288.08,-14.52,22.5558556,88.3083615,1500,1716,1835
26062,18:00.7,206158954,-15,6.12,287.09,-14.52,22.5558556,88.3083615,1500,1719,1835
26099,18:00.7,206196509,-16.88,7.33,286.31,-14.52,22.5558556,88.3083615,1500,1718,1835
26133,18:00.8,206236658,-18.69,6.94,286.18,-14.52,22.5558556,88.3083615,1500,1719,1835
26173,18:00.8,206277769,-18.41,5.5,285.94,-14.52,22.5558556,88.3083615,1500,1719,1835
26207,18:00.9,206318058,-16.06,5.08,284.16,-14.37,22.5558573,88.3083511,1500,1720,1835
26246,18:00.9,206358936,-12.63,7.16,281.99,-14.37,22.5558573,88.3083511,1500,1722,1835
26281,18:00.9,206396476,-11.52,6.99,280.51,-14.37,22.5558573,88.3083511,1500,1726,1835
26315,18:01.0,206436678,-13.11,6.72,279.5,-14.37,22.5558573,88.3083511,1500,1726,1835
26355,18:01.0,206477727,-15.47,8.06,278.63,-14.37,22.5558573,88.3083511,1500,1729,1836
26389,18:01.1,206517405,-17.26,8.13,278.36,-14.32,22.5558587,88.3083413,1500,1729,1836
26429,18:01.1,206558961,-17.56,6.89,278.15,-14.32,22.5558587,88.3083413,1500,1728,1836
26465,18:01.1,206596241,-15.36,6.11,276.67,-14.32,22.5558587,88.3083413,1500,1726,1836
26501,18:01.2,206636727,-12.34,8.15,274.49,-14.32,22.5558587,88.3083413,1500,1724,1836
26541,18:01.2,206677926,-10.88,8.47,272.81,-14.32,22.5558587,88.3083413,1500,1724,1836
26576,18:01.3,206718469,-11.9,7.88,271.78,-14.42,22.5558608,88.3083303,1500,1726,1836
26615,18:01.3,206759001,-14.54,9.14,270.9,-14.42,22.5558608,88.3083303,1500,1731,1836
26650,18:01.3,206797127,-16.37,9.68,270.5,-14.42,22.5558608,88.3083303,1500,1734,1835
26684,18:01.4,206836922,-16.86,8.66,270.33,-14.42,22.5558608,88.3083303,1500,1737,1835
26724,18:01.4,206877621,-15.02,7.65,269.29,-14.42,22.5558608,88.3083303,1500,1740,1835
26758,18:01.5,206917733,-11.98,9.4,267.15,-14.43,22.5558618,88.3083188,1500,1740,1835
26797,18:01.5,206958907,-10.84,10.28,265.35,-14.43,22.5558618,88.3083188,1500,1738,1835
26832,18:01.5,206996458,-11.31,9.53,264.32,-14.43,22.5558618,88.3083188,1500,1735,1835
26866,18:01.6,207036748,-13.6,10.61,263.51,-14.43,22.5558618,88.3083188,1500,1732,1835
26907,18:01.6,207077479,-15.35,11.46,263.09,-14.43,22.5558618,88.3083188,1500,1731,1833
26941,18:01.7,207117415,-16.48,10.69,263.08,-14.61,22.5558605,88.3083091,1500,1731,1833
26982,18:01.7,207158972,-15.01,9.42,262.44,-14.61,22.5558605,88.3083091,1500,1729,1835
27018,18:01.7,207196045,-12.69,10.57,260.47,-14.61,22.5558605,88.3083091,1500,1720,1833
27053,18:01.8,207236752,-10.59,11.74,258.61,-14.61,22.5558605,88.3083091,1501,1719,1833
27093,18:01.8,207277542,-10.73,10.6,257.55,-14.61,22.5558605,88.3083091,1521,1693,1833
27127,18:01.9,207318005,-12.55,10.95,256.89,-14.98,22.555859,88.3083005,1526,1690,1833
27166,18:01.9,207359009,-14.15,11.37,256.52,-14.98,22.555859,88.3083005,1532,1690,1835
27200,18:01.9,207396603,-15.65,10.25,256.68,-14.98,22.555859,88.3083005,1532,1690,1833
27235,18:02.0,207436705,-14.89,8.35,256.45,-14.98,22.555859,88.3083005,1529,1693,1833
27275,18:02.0,207477074,-12.51,8.19,254.78,-14.98,22.555859,88.3083005,1520,1702,1833
27309,18:02.1,207517760,-9.28,9.93,252.99,-14.98,22.5558569,88.3082915,1516,1703,1833
27349,18:02.1,207558957,-8.95,9.17,251.77,-14.98,22.5558569,88.3082915,1510,1703,1833
27385,18:02.1,207596455,-10.87,9.22,250.99,-14.98,22.5558569,88.3082915,1508,1703,1833
27419,18:02.2,207636663,-12.61,10.07,250.35,-14.98,22.5558569,88.3082915,1505,1712,1833
27461,18:02.2,207678679,-14.39,9.63,250.3,-14.98,22.5558569,88.3082915,1505,1720,1835
27496,18:02.3,207718041,-14.37,8.17,250.08,-14.72,22.5558541,88.3082816,1504,1731,1835
27535,18:02.3,207759239,-12.01,7.6,248.55,-14.72,22.5558541,88.3082816,1504,1729,1833
27569,18:02.3,207796815,-8.83,9.76,246.62,-14.72,22.5558541,88.3082816,1502,1725,1833
27604,18:02.4,207836892,-8.2,9.54,245.2,-14.72,22.5558541,88.3082816,1502,1725,1833
27644,18:02.4,207877636,-9.49,9.1,244.45,-14.72,22.5558541,88.3082816,1502,1726,1833
27678,18:02.5,207917798,-11.77,10.33,243.8,-15.05,22.5558494,88.3082733,1508,1729,1833
27717,18:02.5,207958903,-13.53,10.56,243.67,-15.05,22.5558494,88.3082733,1517,1729,1833
27751,18:02.5,207996525,-13.89,9.5,243.58,-15.05,22.5558494,88.3082733,1518,1731,1833
27786,18:02.6,208036705,-11.51,8.78,242.44,-15.05,22.5558494,88.3082733,1518,1735,1833
27826,18:02.6,208077065,-8.73,10.69,240.53,-15.05,22.5558494,88.3082733,1517,1738,1832
27861,18:02.7,208117761,-7.89,10.85,238.99,-14.63,22.5558456,88.3082658,1511,1740,1832
27900,18:02.7,208158692,-8.77,9.86,238.33,-14.63,22.5558456,88.3082658,1505,1750,1830
27938,18:02.7,208196585,-10.77,11.16,237.77,-14.63,22.5558456,88.3082658,1502,1753,1830
27973,18:02.8,208236436,-12.43,11.85,237.57,-14.63,22.5558456,88.3082658,1500,1764,1830
28013,18:02.8,208277443,-13.12,11.33,237.53,-14.63,22.5558456,88.3082658,1500,1768,1830
28047,18:02.9,208317909,-11.16,10.58,236.76,-14.72,22.5558397,88.3082612,1500,1768,1830
28086,18:02.9,208358913,-8.3,12.44,234.97,-14.72,22.5558397,88.3082612,1500,1766,1830
28120,18:02.9,208395959,-7.25,13.18,233.37,-14.72,22.5558397,88.3082612,1500,1764,1829
28155,18:03.0,208436720,-7.54,11.74,232.7,-14.72,22.5558397,88.3082612,1500,1763,1829
28195,18:03.0,208477537,-9.08,12.64,232.34,-14.72,22.5558397,88.3082612,1500,1753,1829
28229,18:03.1,208517810,-10.49,13.4,232.19,-15.01,22.5558337,88.3082556,1500,1748,1829
28269,18:03.1,208559304,-11.82,12.93,232.35,-15.01,22.5558337,88.3082556,1500,1748,1828
28303,18:03.1,208596525,-10.96,11.84,232.05,-15.01,22.5558337,88.3082556,1500,1750,1826
28338,18:03.2,208636639,-8.16,12.59,230.41,-15.01,22.5558337,88.3082556,1500,1753,1826
28379,18:03.2,208677789,-5.19,14.14,228.91,-15.01,22.5558337,88.3082556,1500,1753,1826
28415,18:03.3,208718128,-5.33,12.46,228.11,-15.32,22.5558261,88.3082516,1500,1753,1826
28455,18:03.3,208758886,-6.88,12.59,227.77,-15.32,22.5558261,88.3082516,1500,1751,1823
28489,18:03.3,208797018,-8.35,13.3,227.47,-15.32,22.5558261,88.3082516,1500,1750,1823
28523,18:03.4,208836827,-9.89,13.04,227.58,-15.32,22.5558261,88.3082516,1500,1751,1823
28564,18:03.4,208878262,-9.66,12.11,227.36,-15.32,22.5558261,88.3082516,1500,1751,1822
28598,18:03.5,208917907,-7.02,12.25,225.89,-15.41,22.5558193,88.3082466,1500,1751,1822
28637,18:03.5,208958850,-3.92,14.3,224.36,-15.41,22.5558193,88.3082466,1500,1751,1822
28671,18:03.5,208996296,-3.77,12.87,223.33,-15.41,22.5558193,88.3082466,1496,1762,1822
28705,18:03.6,209036716,-5.1,12.21,223,-15.41,22.5558193,88.3082466,1492,1764,1822
28746,18:03.6,209077701,-6.92,13.18,222.71,-15.41,22.5558193,88.3082466,1478,1776,1822
28780,18:03.7,209117807,-8.28,13.28,222.74,-15.59,22.5558137,88.3082398,1476,1764,1822
28820,18:03.7,209158852,-8.29,12.69,222.6,-15.59,22.5558137,88.3082398,1474,1762,1822
28854,18:03.7,209196418,-5.67,12.55,221.51,-15.59,22.5558137,88.3082398,1474,1759,1822
28892,18:03.8,209236782,-3.36,14.68,220.08,-15.59,22.5558137,88.3082398,1473,1757,1822
28933,18:03.8,209277522,-2.82,14.2,219.01,-15.59,22.5558137,88.3082398,1474,1753,1822
28969,18:03.9,209318243,-3.83,12.91,218.76,-15.56,22.5558073,88.3082342,1474,1753,1822
29008,18:03.9,209358818,-5.35,13.9,218.65,-15.56,22.5558073,88.3082342,1476,1748,1822
29042,18:03.9,209396487,-6.68,13.85,218.72,-15.56,22.5558073,88.3082342,1478,1748,1822
29076,18:04.0,209436455,-7.16,13.01,218.78,-15.56,22.5558073,88.3082342,1479,1748,1822
29117,18:04.0,209477923,-5.03,12.33,218.04,-15.56,22.5558073,88.3082342,1480,1748,1822
29151,18:04.1,209517686,-2.54,14.19,216.7,-15.46,22.5558008,88.3082296,1482,1748,1822
29191,18:04.1,209559188,-1.9,14.45,215.61,-15.46,22.5558008,88.3082296,1483,1748,1822
29225,18:04.1,209595987,-2.75,12.64,215.26,-15.46,22.5558008,88.3082296,1483,1748,1822
29260,18:04.2,209636669,-3.79,13.48,215.25,-15.46,22.5558008,88.3082296,1489,1747,1822
29301,18:04.2,209678741,-4.88,13.56,215.25,-15.46,22.5558008,88.3082296,1488,1747,1822
29334,18:04.3,209718037,-5.76,12.72,215.36,-15.27,22.5557941,88.3082256,1489,1746,1822
29376,18:04.3,209759305,-4.73,11.72,214.96,-15.27,22.5557941,88.3082256,1489,1746,1822
29411,18:04.3,209797040,-2.1,12.66,213.61,-15.27,22.5557941,88.3082256,1489,1747,1822
29445,18:04.4,209836907,0.2,14.1,212.69,-15.27,22.5557941,88.3082256,1491,1747,1822
29486,18:04.4,209877993,-0.76,12.29,212.19,-15.27,22.5557941,88.3082256,1492,1748,1822
29520,18:04.5,209917908,-2.28,12.68,212.12,-15.41,22.5557876,88.3082226,1492,1748,1822
29559,18:04.5,209958634,-3.05,13.16,212.07,-15.41,22.5557876,88.3082226,1492,1748,1822
29593,18:04.5,209996657,-4.13,12.34,212.17,-15.41,22.5557876,88.3082226,1492,1748,1822
29627,18:04.6,210036317,-3.63,11.35,211.86,-15.41,22.5557876,88.3082226,1492,1748,1822
29668,18:04.6,210077482,-1,11.63,210.52,-15.41,22.5557876,88.3082226,1492,1748,1822
29702,18:04.7,210117955,1.27,13.62,209.49,-14.81,22.5557828,88.3082208,1492,1748,1822
29742,18:04.7,210158773,0.39,11.84,208.81,-14.81,22.5557828,88.3082208,1492,1748,1822
29776,18:04.7,210195962,-0.91,11.19,208.8,-14.81,22.5557828,88.3082208,1491,1747,1822
29812,18:04.8,210236693,-2.14,11.77,208.88,-14.81,22.5557828,88.3082208,1489,1748,1822
29855,18:04.8,210278056,-3.05,10.91,208.99,-14.81,22.5557828,88.3082208,1488,1747,1822
29888,18:04.9,210318002,-2.61,9.7,208.87,-14.16,22.5557799,88.3082204,1488,1747,1822
29928,18:04.9,210358964,0.19,9.29,207.85,-14.16,22.5557799,88.3082204,1488,1747,1822
29962,18:04.9,210396487,1.78,11.27,206.85,-14.16,22.5557799,88.3082204,1488,1747,1822
29996,18:05.0,210436745,1.18,10.44,206.17,-14.16,22.5557799,88.3082204,1488,1747,1822
30037,18:05.0,210477244,-0.31,8.97,206.21,-14.16,22.5557799,88.3082204,1488,1747,1822
30070,18:05.1,210517801,-1.18,9.72,206.55,-13.68,22.5557807,88.3082196,1488,1747,1822
30112,18:05.1,210558932,-1.78,9.22,206.77,-13.68,22.5557807,88.3082196,1488,1747,1822
30146,18:05.1,210596510,-1.7,8.01,206.83,-13.68,22.5557807,88.3082196,1486,1747,1822
30180,18:05.2,210636428,0.36,7.33,206.14,-13.68,22.5557807,88.3082196,1483,1748,1822
30222,18:05.2,210678465,2.83,9.3,205.29,-13.68,22.5557807,88.3082196,1483,1748,1822
30255,18:05.3,210718219,2.65,9.6,204.77,-13.16,22.5557784,88.3082173,1482,1748,1822
30297,18:05.3,210759215,0.98,7.79,204.78,-13.16,22.5557784,88.3082173,1482,1748,1822
30333,18:05.3,210796770,-0.02,8.57,205.26,-13.16,22.5557784,88.3082173,1482,1748,1822
30368,18:05.4,210836912,-0.68,8.7,205.64,-13.16,22.5557784,88.3082173,1482,1748,1822
30409,18:05.4,210877847,-1.14,7.9,205.95,-13.16,22.5557784,88.3082173,1482,1747,1822
30442,18:05.5,210917688,0.38,7.11,205.62,-12.84,22.5557723,88.3082141,1482,1747,1822
30482,18:05.5,210958757,2.9,8.2,204.75,-12.84,22.5557723,88.3082141,1476,1748,1822
30516,18:05.5,210996524,4.38,9.82,204.37,-12.84,22.5557723,88.3082141,1470,1751,1822
30550,18:05.6,211036730,2.67,8.05,204.27,-12.84,22.5557723,88.3082141,1461,1763,1822
30591,18:05.6,211077408,1.24,8.3,204.69,-12.84,22.5557723,88.3082141,1460,1764,1822
30624,18:05.7,211117896,0.42,9.02,205.09,-12.86,22.5557654,88.3082113,1457,1766,1822
30665,18:05.7,211158530,-0.27,8.76,205.54,-12.86,22.5557654,88.3082113,1451,1768,1822
30699,18:05.7,211196576,0.38,8.18,205.48,-12.86,22.5557654,88.3082113,1448,1769,1822
30732,18:05.8,211236383,2.93,8.64,204.74,-12.86,22.5557654,88.3082113,1445,1770,1822
30776,18:05.8,211277450,4.4,11.12,204.47,-12.86,22.5557654,88.3082113,1444,1773,1822
30811,18:05.9,211318066,3.13,10.08,204.35,-13.04,22.5557583,88.3082081,1442,1773,1822
30851,18:05.9,211358982,1.81,9.68,204.87,-13.04,22.5557583,88.3082081,1441,1775,1822
30885,18:05.9,211396481,0.77,10.71,205.51,-13.04,22.5557583,88.3082081,1429,1776,1822
30919,18:06.0,211436750,0.09,10.93,206.07,-13.04,22.5557583,88.3082081,1429,1778,1822
30958,18:06.0,211477050,0.71,10.52,206.27,-13.04,22.5557583,88.3082081,1426,1778,1822
30993,18:06.1,211517749,3.33,10.46,205.75,-12.75,22.5557509,88.3082047,1423,1779,1822
31033,18:06.1,211559235,5.11,12.97,205.37,-12.75,22.5557509,88.3082047,1419,1782,1822
31068,18:06.1,211596480,4.24,12.82,205.25,-12.75,22.5557509,88.3082047,1410,1784,1822
31101,18:06.2,211636778,2.54,11.58,205.62,-12.75,22.5557509,88.3082047,1410,1784,1822
31144,18:06.2,211677869,1.81,12.67,206.32,-12.75,22.5557509,88.3082047,1408,1785,1822
31177,18:06.3,211718051,1.21,12.89,206.84,-12.74,22.5557419,88.308202,1408,1785,1822
31216,18:06.3,211759055,1.07,12.4,207.17,-12.74,22.5557419,88.308202,1407,1785,1822
31251,18:06.3,211796994,2.86,11.86,206.74,-12.74,22.5557419,88.308202,1406,1785,1822
31287,18:06.4,211836891,5.36,13.92,206.17,-12.74,22.5557419,88.308202,1406,1784,1822
31329,18:06.4,211878389,5.58,14.71,205.95,-12.74,22.5557419,88.308202,1406,1784,1822
